index,features,importance,cum_imp
234,InteriorsStyle_3X1V,2.6453471245291347e-05,0.9977651145245539
945,SubModel_K83S,2.6074215538529226e-05,0.9977911887400924
260,InteriorsStyle_OI6J,2.6005447370656524e-05,0.9978171941874631
219,InteriorsStyle_ZWGI,2.5790637212092653e-05,0.9978429848246751
233,InteriorsStyle_MEB0,2.576479184498811e-05,0.9978687496165202
299,InteriorsStyle_HD42,2.566139445431917e-05,0.9978944110109745
227,InteriorsStyle_ANRD,2.5566610807486555e-05,0.997919977621782
943,SubModel_OHOZ,2.530470429931402e-05,0.9979452823260813
904,SubModel_OM13,2.5270733201786232e-05,0.9979705530592831
307,InteriorsStyle_FUK2,2.5168961150292965e-05,0.9979957220204334
884,SubModel_KG7M,2.5030656470709087e-05,0.9980207526769042
641,InsurancePremiumIndex_2495,2.496644883066196e-05,0.9980457191257348
923,SubModel_KPC5,2.494451298277706e-05,0.9980706636387175
656,InsurancePremiumIndex_993,2.4859630148792183e-05,0.9980955232688663
258,InteriorsStyle_JGTS,2.454512586420451e-05,0.9981200683947306
235,InteriorsStyle_4BDY,2.446733217270992e-05,0.9981445357269033
865,SubModel_E9KT,2.4333595826583983e-05,0.9981688693227299
665,InsurancePremiumIndex_971,2.4111034284135464e-05,0.998192980357014
263,InteriorsStyle_GVY0,2.392491624006633e-05,0.998216905273254
959,SubModel_EQTN,2.3905219192228305e-05,0.9982408104924463
305,InteriorsStyle_MR68,2.3735330458210125e-05,0.9982645458229045
930,SubModel_XQZZ,2.363742997054419e-05,0.998288183252875
362,Material_G74Y,2.3333297333311474e-05,0.9983115165502083
921,SubModel_J6M6,2.328650718775385e-05,0.9983348030573961
254,InteriorsStyle_7MGK,2.3283384493469558e-05,0.9983580864418895
270,InteriorsStyle_E6KW,2.322523248155606e-05,0.998381311674371
253,InteriorsStyle_R2ZM,2.3106504469017577e-05,0.9984044181788401
285,InteriorsStyle_1TC4,2.2390864474058687e-05,0.9984268090433142
637,InsurancePremiumIndex_553,2.211016647813651e-05,0.9984489192097923
274,InteriorsStyle_BWNG,2.1949987142157142e-05,0.9984708691969344
882,SubModel_K288,2.148026246730249e-05,0.9984923494594017
281,InteriorsStyle_15SE,2.1284287436533876e-05,0.9985136337468382
287,InteriorsStyle_68VG,2.1202806381189457e-05,0.9985348365532194
902,SubModel_36O5,2.111889592743237e-05,0.9985559554491469
277,InteriorsStyle_QGMD,2.0937424047242032e-05,0.9985768928731942
659,InsurancePremiumIndex_4922,2.0608046959813377e-05,0.998597500920154
908,SubModel_5HCW,2.0343746147803396e-05,0.9986178446663018
648,InsurancePremiumIndex_1673,2.020228863719711e-05,0.998638046954939
510,Zip_97060,1.9972781237217616e-05,0.9986580197361762
883,SubModel_IDS7,1.9757943468872567e-05,0.998677777679645
940,SubModel_3QPL,1.937859793855501e-05,0.9986971562775836
513,Zip_23606,1.9191918127273715e-05,0.9987163481957109
938,SubModel_2SK5,1.8994723478544297e-05,0.9987353429191894
905,SubModel_YXEO,1.8936304568242723e-05,0.9987542792237577
878,SubModel_PG5V,1.891762126046962e-05,0.9987731968450182
679,InsurancePremiumIndex_1130,1.869927383560606e-05,0.9987918961188538
251,InteriorsStyle_6LR6,1.8578193720605652e-05,0.9988104743125744
901,SubModel_IUG7,1.8380692776608314e-05,0.998828855005351
212,InteriorsStyle_9TQI,1.834513967670875e-05,0.9988472001450277
250,InteriorsStyle_Z8IW,1.8060269227226403e-05,0.9988652604142549
208,InteriorsStyle_XFS8,1.7941183552140717e-05,0.9988832015978071
886,SubModel_I2LM,1.772220655526299e-05,0.9989009238043624
891,SubModel_YAEP,1.7565539526126753e-05,0.9989184893438885
269,InteriorsStyle_Y1SE,1.7505195405263655e-05,0.9989359945392937
919,SubModel_7T4M,1.7492060310637667e-05,0.9989534865996044
655,InsurancePremiumIndex_1046,1.7244568765217865e-05,0.9989707311683695
249,InteriorsStyle_97DP,1.6892294026462086e-05,0.998987623462396
667,InsurancePremiumIndex_3910,1.6299233725659264e-05,0.9990039226961217
243,InteriorsStyle_FCDD,1.614833133191501e-05,0.9990200710274536
914,SubModel_999G,1.6034719018418158e-05,0.9990361057464721
244,InteriorsStyle_0L1M,1.5630989453460955e-05,0.9990517367359255
179,InteriorsStyle_R9VM,1.5421364147764433e-05,0.9990671581000733
915,SubModel_I8DX,1.536401866557066e-05,0.9990825221187388
515,Zip_17028,1.5358187351191026e-05,0.99909788030609
230,InteriorsStyle_IS3U,1.5309049560152472e-05,0.9991131893556502
295,InteriorsStyle_VJX1,1.5163000189980878e-05,0.9991283523558402
183,InteriorsStyle_9UX4,1.5158097069118107e-05,0.9991435104529093
668,InsurancePremiumIndex_822,1.5138540625637985e-05,0.9991586489935349
875,SubModel_9N33,1.4830791313726457e-05,0.9991734797848486
180,InteriorsStyle_SWM0,1.4788669515022937e-05,0.9991882684543636
228,InteriorsStyle_ZKWL,1.4734650526665491e-05,0.9992030031048903
272,InteriorsStyle_UN74,1.4487329573672044e-05,0.999217490434464
240,InteriorsStyle_HX6A,1.4381047391670871e-05,0.9992318714818557
205,InteriorsStyle_U2RZ,1.4339745277572796e-05,0.9992462112271332
937,SubModel_DJIS,1.4240839832519828e-05,0.9992604520669657
144,InteriorsStyle_EIAH,1.4126824142315525e-05,0.999274578891108
256,InteriorsStyle_8ID9,1.4030847146012627e-05,0.9992886097382541
282,InteriorsStyle_LSNV,1.3904657464004923e-05,0.999302514395718
654,InsurancePremiumIndex_1583,1.3582443355220686e-05,0.9993160968390733
368,Material_8RX6,1.323748604000484e-05,0.9993293343251133
232,InteriorsStyle_TRRK,1.3216371930497438e-05,0.9993425506970438
207,InteriorsStyle_VNNT,1.3119263409307163e-05,0.9993556699604531
257,InteriorsStyle_61ZW,1.3111569566168857e-05,0.9993687815300193
650,InsurancePremiumIndex_930,1.283108166114697e-05,0.9993816126116805
652,InsurancePremiumIndex_1808,1.2671008670021403e-05,0.9993942836203504
911,SubModel_OYRJ,1.2271738651031323e-05,0.9994065553590015
676,InsurancePremiumIndex_2206,1.225217983995248e-05,0.9994188075388414
1010,State_MN,1.2225214660375193e-05,0.9994310327535018
894,SubModel_30JO,1.2017496737061901e-05,0.9994430502502388
639,InsurancePremiumIndex_1116,1.1924284799046701e-05,0.9994549745350378
236,InteriorsStyle_0VBX,1.1668596497690067e-05,0.9994666431315355
927,SubModel_P0SX,1.1656650625317612e-05,0.9994782997821609
262,InteriorsStyle_J4FZ,1.1624841280728636e-05,0.9994899246234416
255,InteriorsStyle_SXJ8,1.1624620052368918e-05,0.9995015492434939
373,Material_FMFF,1.1612919195373164e-05,0.9995131621626893
910,SubModel_83YQ,1.1494381075970733e-05,0.9995246565437652
264,InteriorsStyle_2X6L,1.142866999978212e-05,0.999536085213765
298,InteriorsStyle_RXC1,1.1399265358603679e-05,0.9995474844791237
370,Material_NJYN,1.1241284911576934e-05,0.9995587257640353
499,Zip_70460,1.1088133589165332e-05,0.9995698138976244
214,InteriorsStyle_V584,1.0922897765821676e-05,0.9995807367953903
288,InteriorsStyle_1PJ4,1.087521890779978e-05,0.999591612014298
259,InteriorsStyle_21SH,1.0757289082459212e-05,0.9996023693033805
917,SubModel_FP12,1.0583053441713997e-05,0.9996129523568222
372,Material_NR8Q,9.893042033492445e-06,0.9996228453988557
890,SubModel_HKYU,9.751188911326952e-06,0.999632596587767
369,Material_BQST,9.687741451315913e-06,0.9996422843292183
506,Zip_78426,9.511729670184269e-06,0.9996517960588885
261,InteriorsStyle_UWP3,9.45923305846538e-06,0.999661255291947
379,Material_1602,9.458041941005051e-06,0.999670713333888
297,InteriorsStyle_JOMS,9.294402854025188e-06,0.999680007736742
292,InteriorsStyle_80W0,9.29350005145063e-06,0.9996893012367934
678,InsurancePremiumIndex_2062,9.235826861598672e-06,0.9996985370636551
661,InsurancePremiumIndex_1666,9.028555197661952e-06,0.9997075656188528
941,SubModel_T9CY,8.897895287158538e-06,0.9997164635141399
960,SubModel_F82Y,8.89447141754617e-06,0.9997253579855574
502,Zip_78610,8.830624888589685e-06,0.9997341886104459
909,SubModel_Y52D,8.818988226025943e-06,0.999743007598672
948,SubModel_6J28,8.696219945389856e-06,0.9997517038186173
663,InsurancePremiumIndex_1469,8.678093619945547e-06,0.9997603819122373
916,SubModel_IHCG,8.663172552501506e-06,0.9997690450847898
273,InteriorsStyle_CJID,8.255321637589429e-06,0.9997773004064274
933,SubModel_6MSQ,8.006347173329455e-06,0.9997853067536008
664,InsurancePremiumIndex_4210,7.402778476114322e-06,0.9997927095320769
226,InteriorsStyle_7RB6,7.361967353550779e-06,0.9998000714994304
266,InteriorsStyle_TPPH,7.175139359674321e-06,0.9998072466387901
366,Material_J99O,7.164695052118213e-06,0.9998144113338422
949,SubModel_SPVD,6.98026841683318e-06,0.999821391602259
310,InteriorsStyle_KXN7,6.7993983049487085e-06,0.999828191000564
279,InteriorsStyle_IZBK,6.705159590043038e-06,0.999834896160154
674,InsurancePremiumIndex_1966,6.571914699769289e-06,0.9998414680748537
278,InteriorsStyle_11J3,6.440493997793858e-06,0.9998479085688515
380,Material_JK9T,6.383317094417807e-06,0.999854291885946
252,InteriorsStyle_M3DW,6.1003677237677905e-06,0.9998603922536697
928,SubModel_IJWV,6.0735068612892615e-06,0.9998664657605311
956,SubModel_HDMO,5.791452453778961e-06,0.9998722572129849
376,Material_YWK8,5.7741809871120145e-06,0.999878031393972
924,SubModel_EXGW,5.477213346919346e-06,0.9998835086073189
671,InsurancePremiumIndex_1134,5.353838685440312e-06,0.9998888624460044
953,SubModel_ZXO4,5.334305401599172e-06,0.999894196751406
946,SubModel_6H6M,5.325094383687171e-06,0.9998995218457897
929,SubModel_9R9U,5.187438605598994e-06,0.9999047092843952
673,InsurancePremiumIndex_1417,5.1316771991092625e-06,0.9999098409615943
935,SubModel_F2GD,5.002965356439275e-06,0.9999148439269507
512,Zip_85204,4.968518434119219e-06,0.9999198124453849
922,SubModel_VMTD,4.935742261101458e-06,0.999924748187646
508,Zip_62207,4.7979310209950525e-06,0.999929546118667
682,InsurancePremiumIndex_3667,4.726712065863314e-06,0.9999342728307329
377,Material_S40L,4.62772586303769e-06,0.999938900556596
300,InteriorsStyle_7W8U,4.538897068022034e-06,0.9999434394536639
672,InsurancePremiumIndex_5613,4.343519200222535e-06,0.9999477829728641
296,InteriorsStyle_BK31,4.2418083842711155e-06,0.9999520247812484
289,InteriorsStyle_NH7W,4.04163196871277e-06,0.9999560664132172
213,InteriorsStyle_7AGH,3.9363078186505316e-06,0.9999600027210359
851,SubModel_0HHW,3.685673190842372e-06,0.9999636883942268
642,InsurancePremiumIndex_1572,3.5470460252450213e-06,0.999967235440252
950,SubModel_YNFK,3.523613039126721e-06,0.9999707590532911
961,SubModel_9PWM,3.3227461100611657e-06,0.9999740817994012
290,InteriorsStyle_IUPW,3.2144351486862196e-06,0.9999772962345499
291,InteriorsStyle_A53L,2.7417645843021197e-06,0.9999800379991342
954,SubModel_J81V,2.640096818221797e-06,0.9999826780959524
303,InteriorsStyle_X4YR,2.433885026449517e-06,0.9999851119809788
286,InteriorsStyle_TVQO,2.4129172561239215e-06,0.999987524898235
516,Zip_32503,2.2719000623319863e-06,0.9999897967982972
675,InsurancePremiumIndex_642,1.9821693306077544e-06,0.9999917789676278
381,Material_OIH8,1.463304801139391e-06,0.9999932422724289
684,InsurancePremiumIndex_1181,1.2696228049121594e-06,0.9999945118952338
304,InteriorsStyle_R816,1.2283852007066627e-06,0.9999957402804345
958,SubModel_E108,1.0728635016585005e-06,0.9999968131439362
942,SubModel_7CEY,1.015129184916416e-06,0.9999978282731211
932,SubModel_KKL3,9.090853923382801e-07,0.9999987373585134
955,SubModel_LU16,7.804798171832826e-07,0.9999995178383306
957,SubModel_QSSK,4.82161669732504e-07,1.0000000000000004
374,Material_38MX,0.0,1.0000000000000004
951,SubModel_FG5X,0.0,1.0000000000000004
952,SubModel_ET4R,0.0,1.0000000000000004
511,Zip_73129,0.0,1.0000000000000004
680,InsurancePremiumIndex_1450,0.0,1.0000000000000004
723,Architecture_CR4E,0.0,1.0000000000000004
683,InsurancePremiumIndex_888,0.0,1.0000000000000004
308,InteriorsStyle_U6JF,0.0,1.0000000000000004
514,Zip_33916,0.0,1.0000000000000004
